end_of_interval	HS
2014-04-30 15:00:00	0.16251561         
2014-04-30 16:00:00	0.15925913         
2014-04-30 17:00:00	0.15708814         
2014-04-30 18:00:00	0.15532421         
2014-04-30 19:00:00	0.15421158         
2014-04-30 20:00:00	0.15385879         
2014-04-30 21:00:00	0.15404875         
2014-04-30 22:00:00	0.15448295         
2014-04-30 23:00:00	0.15502570         
2014-05-01 00:00:00	0.15573127         
2014-05-01 01:00:00	0.15640970         
2014-05-01 02:00:00	0.15716955         
2014-05-01 03:00:00	0.15771230         
2014-05-01 04:00:00	0.15814649         
2014-05-01 05:00:00	0.15868924         
2014-05-01 06:00:00	0.15934054         
2014-05-01 07:00:00	0.16001897         
2014-05-01 08:00:00	0.16088737         
2014-05-01 09:00:00	0.16186431         
2014-05-01 10:00:00	0.16246134         
2014-05-01 11:00:00	0.16243420         
2014-05-01 12:00:00	0.16292267         
2014-05-01 13:00:00	0.16313977         
2014-05-01 14:00:00	0.16235279         
2014-05-01 15:00:00	0.16075168         
2014-05-01 16:00:00	0.15844500         
2014-05-01 17:00:00	0.15678963         
2014-05-01 18:00:00	0.15421158         
2014-05-01 19:00:00	0.15247478         
2014-05-01 20:00:00	0.15204059         
2014-05-01 21:00:00	0.15214914         
2014-05-01 22:00:00	0.15239337         
2014-05-01 23:00:00	0.15274616         
2014-05-02 00:00:00	0.15326177         
2014-05-02 01:00:00	0.15383165         
2014-05-02 02:00:00	0.15421158         
2014-05-02 03:00:00	0.15475432         
2014-05-02 04:00:00	0.15526993         
2014-05-02 05:00:00	0.15575841         
2014-05-02 06:00:00	0.15630115         
2014-05-02 07:00:00	0.15700672         
2014-05-02 08:00:00	0.15820077         
2014-05-02 09:00:00	0.15936768         
2014-05-02 10:00:00	0.16010038         
2014-05-02 11:00:00	0.16075168         
2014-05-02 12:00:00	0.16064313         
2014-05-02 13:00:00	0.16056172         
2014-05-02 14:00:00	0.15969332         
2014-05-02 15:00:00	0.15744092         
2014-05-02 16:00:00	0.15543276         
2014-05-02 17:00:00	0.15410303         
2014-05-02 18:00:00	0.15160639         
2014-05-02 19:00:00	0.14995101         
2014-05-02 20:00:00	0.14919116         
2014-05-02 21:00:00	0.14897406         
2014-05-02 22:00:00	0.14908261         
2014-05-02 23:00:00	0.14935399         
2014-05-03 00:00:00	0.14989673         
2014-05-03 01:00:00	0.15049376         
2014-05-03 02:00:00	0.15106364         
2014-05-03 03:00:00	0.15157925         
2014-05-03 04:00:00	0.15214914         
2014-05-03 05:00:00	0.15255620         
2014-05-03 06:00:00	0.15280043         
2014-05-03 07:00:00	0.15309894         
2014-05-03 08:00:00	0.15366883         
2014-05-03 09:00:00	0.15445581         
2014-05-03 10:00:00	0.15502570         
2014-05-03 11:00:00	0.15562272         
2014-05-03 12:00:00	0.15537848         
2014-05-03 13:00:00	0.15524280         
2014-05-03 14:00:00	0.15429299         
2014-05-03 15:00:00	0.15258333         
2014-05-03 16:00:00	0.15204059         
2014-05-03 17:00:00	0.15114505         
2014-05-03 18:00:00	0.14913689         
2014-05-03 19:00:00	0.14767147         
2014-05-03 20:00:00	0.14691162         
2014-05-03 21:00:00	0.14685735         
2014-05-03 22:00:00	0.14715586         
2014-05-03 23:00:00	0.14750865         
2014-05-04 00:00:00	0.14813280         
2014-05-04 01:00:00	0.14870269         
2014-05-04 02:00:00	0.14921830         
2014-05-04 03:00:00	0.14978818         
2014-05-04 04:00:00	0.15041234         
2014-05-04 05:00:00	0.15098223         
2014-05-04 06:00:00	0.15179635         
2014-05-04 07:00:00	0.15233910         
2014-05-04 08:00:00	0.15285471         
