end_of_interval	out
2000-08-14 00:00:00	47.5
2000-08-15 00:00:00	45.2963
2000-08-16 00:00:00	52.7963
2000-08-17 00:00:00	46
2000-08-18 00:00:00	48
2000-08-19 00:00:00	53
2000-08-20 00:00:00	49
2000-08-21 00:00:00	46
2000-08-22 00:00:00	51.2963
2000-08-23 00:00:00	48
2000-08-24 00:00:00	63.7963
2000-08-25 00:00:00	54.2963
2000-08-26 00:00:00	61.5
2000-08-27 00:00:00	39
2000-08-28 00:00:00	52.2963
2000-08-29 00:00:00	47.5
2000-08-30 00:00:00	48.2963
2000-08-31 00:00:00	42.2963
2000-09-01 00:00:00	39.2963
2000-09-02 00:00:00	51.7963
2000-09-03 00:00:00	47.7963
2000-09-04 00:00:00	52.2963
2000-09-05 00:00:00	57.5
2000-09-06 00:00:00	63.7963
2000-09-07 00:00:00	61.7963
2000-09-08 00:00:00	65.5
2000-09-09 00:00:00	62.2963
2000-09-10 00:00:00	65
2000-09-11 00:00:00	64
2000-09-12 00:00:00	69.2963
2000-09-13 00:00:00	53.7963
2000-09-14 00:00:00	55.7963
2000-09-15 00:00:00	66.7963
2000-09-16 00:00:00	74.5
2000-09-17 00:00:00	81.7963
2000-09-18 00:00:00	65.7963
2000-09-19 00:00:00	53
2000-09-20 00:00:00	60.5
2000-09-21 00:00:00	61.2963
2000-09-22 00:00:00	58.5
2000-09-23 00:00:00	52.5
2000-09-24 00:00:00	51.2963
2000-09-25 00:00:00	56.2963
2000-09-26 00:00:00	47.7963
2000-09-27 00:00:00	51
2000-09-28 00:00:00	50.5
2000-09-29 00:00:00	47.7963
2000-09-30 00:00:00	51.5
2000-10-01 00:00:00	45.7963
2000-10-02 00:00:00	49
2000-10-03 00:00:00	42.2963
2000-10-04 00:00:00	46.7963
2000-10-05 00:00:00	48
2000-10-06 00:00:00	51
2000-10-07 00:00:00	53.7963
2000-10-08 00:00:00	44
2000-10-09 00:00:00	44.7963
2000-10-10 00:00:00	41.7963
2000-10-11 00:00:00	51.2963
2000-10-12 00:00:00	47
2000-10-13 00:00:00	47.5
2000-10-14 00:00:00	51
2000-10-15 00:00:00	49.2963
2000-10-16 00:00:00	45.7963
2000-10-17 00:00:00	41.7963
2000-10-18 00:00:00	51.2963
2000-10-19 00:00:00	47.2963
2000-10-20 00:00:00	54
2000-10-21 00:00:00	56
2000-10-22 00:00:00	62
2000-10-23 00:00:00	45.2963
2000-10-24 00:00:00	45.7963
2000-10-25 00:00:00	44.5
2000-10-26 00:00:00	50
2000-10-27 00:00:00	50.2963
2000-10-28 00:00:00	57.7963
2000-10-29 00:00:00	49
2000-10-30 00:00:00	56
2000-10-31 00:00:00	53.7963
2000-11-01 00:00:00	51.7963
2000-11-02 00:00:00	48.2963
2000-11-03 00:00:00	54.7963
2000-11-04 00:00:00	53.7963
2000-11-05 00:00:00	51.5
2000-11-06 00:00:00	43.7963
2000-11-07 00:00:00	47.2963
2000-11-08 00:00:00	50
2000-11-09 00:00:00	68
2000-11-10 00:00:00	57.5
2000-11-11 00:00:00	56.2963
2000-11-12 00:00:00	47.5
2000-11-13 00:00:00	48.2963
2000-11-14 00:00:00	42.7963
2000-11-15 00:00:00	42.5
2000-11-16 00:00:00	38.5
2000-11-17 00:00:00	43.7963
2000-11-18 00:00:00	48.7963
2000-11-19 00:00:00	40.2963
2000-11-20 00:00:00	52.5
2000-11-21 00:00:00	45.5
2000-11-22 00:00:00	45.7963
2000-11-23 00:00:00	41.5
2000-11-24 00:00:00	41.7963
2000-11-25 00:00:00	43.2963
2000-11-26 00:00:00	51.7963
2000-11-27 00:00:00	52.2963
2000-11-28 00:00:00	50.2963
2000-11-29 00:00:00	41
2000-11-30 00:00:00	40.2963
2000-12-01 00:00:00	41.2963
2000-12-02 00:00:00	48
2000-12-03 00:00:00	41
2000-12-04 00:00:00	45.2963
2000-12-05 00:00:00	40.7963
2000-12-06 00:00:00	41.5
2000-12-07 00:00:00	41.5
2000-12-08 00:00:00	44.2963
2000-12-09 00:00:00	41.2963
2000-12-10 00:00:00	42.7963
2000-12-11 00:00:00	46.5
2000-12-12 00:00:00	47.2963
2000-12-13 00:00:00	55.7963
2000-12-14 00:00:00	74.7963
2000-12-15 00:00:00	90
2000-12-16 00:00:00	88.5
2000-12-17 00:00:00	75.2963
2000-12-18 00:00:00	56
2000-12-19 00:00:00	47
2000-12-20 00:00:00	60.7963
2000-12-21 00:00:00	60.5
2000-12-22 00:00:00	56.2963
2000-12-23 00:00:00	56
2000-12-24 00:00:00	57.5
2000-12-25 00:00:00	54.5
2000-12-26 00:00:00	59
2000-12-27 00:00:00	65.2963
2000-12-28 00:00:00	48.7963
2000-12-29 00:00:00	49.5
2000-12-30 00:00:00	58.5
2000-12-31 00:00:00	52
2001-01-01 00:00:00	48.7963
2001-01-02 00:00:00	56.7963
2001-01-03 00:00:00	54.2963
2001-01-04 00:00:00	61.7963
2001-01-05 00:00:00	62.5
2001-01-06 00:00:00	49
2001-01-07 00:00:00	76.7963
2001-01-08 00:00:00	74.5
2001-01-09 00:00:00	62
2001-01-10 00:00:00	62
2001-01-11 00:00:00	59
2001-01-12 00:00:00	88.2963
2001-01-13 00:00:00	86.5
2001-01-14 00:00:00	74.2963
2001-01-15 00:00:00	59.5
2001-01-16 00:00:00	68
2001-01-17 00:00:00	59
2001-01-18 00:00:00	65.2963
2001-01-19 00:00:00	61.7963
2001-01-20 00:00:00	65
2001-01-21 00:00:00	66
2001-01-22 00:00:00	60.2963
2001-01-23 00:00:00	51.7963
2001-01-24 00:00:00	59.7963
2001-01-25 00:00:00	62.7963
2001-01-26 00:00:00	61.2963
2001-01-27 00:00:00	60
2001-01-28 00:00:00	54.2963
2001-01-29 00:00:00	48.5
2001-01-30 00:00:00	50.2963
2001-01-31 00:00:00	60.5
2001-02-01 00:00:00	56.2963
2001-02-02 00:00:00	69.7963
2001-02-03 00:00:00	72.7963
2001-02-04 00:00:00	82.2963
2001-02-05 00:00:00	68.2963
2001-02-06 00:00:00	78
2001-02-07 00:00:00	67.5
2001-02-08 00:00:00	70.7963
2001-02-09 00:00:00	80.7963
2001-02-10 00:00:00	78
2001-02-11 00:00:00	68.2963
2001-02-12 00:00:00	68.7963
2001-02-13 00:00:00	78.5
2001-02-14 00:00:00	78.5
2001-02-15 00:00:00	66.5
2001-02-16 00:00:00	70.5
2001-02-17 00:00:00	57
2001-02-18 00:00:00	80.5
2001-02-19 00:00:00	75.2963
2001-02-20 00:00:00	64.5
2001-02-21 00:00:00	66.7963
2001-02-22 00:00:00	59.5
2001-02-23 00:00:00	58.7963
2001-02-24 00:00:00	56.7963
2001-02-25 00:00:00	59
2001-02-26 00:00:00	73
2001-02-27 00:00:00	71
2001-02-28 00:00:00	78.5
2001-03-01 00:00:00	76.7963
2001-03-02 00:00:00	78.7963
2001-03-03 00:00:00	74
2001-03-04 00:00:00	65.7963
2001-03-05 00:00:00	66
2001-03-06 00:00:00	69.5
2001-03-07 00:00:00	61
2001-03-08 00:00:00	62.7963
2001-03-09 00:00:00	82
2001-03-10 00:00:00	73.2963
2001-03-11 00:00:00	89.2963
2001-03-12 00:00:00	88.5
2001-03-13 00:00:00	79.5
2001-03-14 00:00:00	91.5
2001-03-15 00:00:00	88.5
2001-03-16 00:00:00	79.5
2001-03-17 00:00:00	80.2963
2001-03-18 00:00:00	82.5
2001-03-19 00:00:00	77.7963
2001-03-20 00:00:00	78.5
2001-03-21 00:00:00	72
2001-03-22 00:00:00	82.2963
2001-03-23 00:00:00	78.7963
2001-03-24 00:00:00	77
2001-03-25 00:00:00	77.2963
2001-03-26 00:00:00	77
2001-03-27 00:00:00	72
2001-03-28 00:00:00	72
2001-03-29 00:00:00	70.5
2001-03-30 00:00:00	82.2963
2001-03-31 00:00:00	81.2963
2001-04-01 00:00:00	78.7963
2001-04-02 00:00:00	80
2001-04-03 00:00:00	88.7963
2001-04-04 00:00:00	75
2001-04-05 00:00:00	68.5
2001-04-06 00:00:00	70.2963
2001-04-07 00:00:00	73
2001-04-08 00:00:00	53.7963
2001-04-09 00:00:00	82.2963
2001-04-10 00:00:00	65
2001-04-11 00:00:00	84.5
2001-04-12 00:00:00	76
2001-04-13 00:00:00	81.7963
2001-04-14 00:00:00	80.5
