end_of_interval	any
2028-02-01 00:00:00	449.329400493613
2028-03-01 00:00:00	439.013715081517
2028-04-01 00:00:00	410.114557711569
2028-05-01 00:00:00	375.355605106076
2028-06-01 00:00:00	355.545900864889
2028-07-01 00:00:00	362.805048340897
2028-08-01 00:00:00	392.119043441739
2028-09-01 00:00:00	423.982481290433
2028-10-01 00:00:00	441.721081450735
2028-11-01 00:00:00	444.021021667273
2028-12-01 00:00:00	442.574067870818
2029-01-01 00:00:00	446.245878258287
2029-02-01 00:00:00	449.329400493613
2029-03-01 00:00:00	439.013715081517
2029-04-01 00:00:00	410.114557711569
2029-05-01 00:00:00	375.355605106076
2029-06-01 00:00:00	355.545900864889
2029-07-01 00:00:00	362.805048340897
2029-08-01 00:00:00	392.119043441739
2029-09-01 00:00:00	423.982481290433
2029-10-01 00:00:00	441.721081450735
2029-11-01 00:00:00	444.021021667273
2029-12-01 00:00:00	442.574067870818
2030-01-01 00:00:00	446.245878258287
2030-02-01 00:00:00	449.329400493613
2030-03-01 00:00:00	439.013715081517
2030-04-01 00:00:00	410.114557711569
2030-05-01 00:00:00	375.355605106076
2030-06-01 00:00:00	355.545900864889
2030-07-01 00:00:00	362.805048340897
2030-08-01 00:00:00	392.119043441739
2030-09-01 00:00:00	423.982481290433
2030-10-01 00:00:00	441.721081450735
2030-11-01 00:00:00	444.021021667273
2030-12-01 00:00:00	442.574067870818
2031-01-01 00:00:00	446.245878258287
2031-02-01 00:00:00	449.329400493613
2031-03-01 00:00:00	439.013715081517
2031-04-01 00:00:00	410.114557711569
2031-05-01 00:00:00	375.355605106076
2031-06-01 00:00:00	355.545900864889
2031-07-01 00:00:00	362.805048340897
2031-08-01 00:00:00	392.119043441739
2031-09-01 00:00:00	423.982481290433
2031-10-01 00:00:00	441.721081450735
2031-11-01 00:00:00	444.021021667273
2031-12-01 00:00:00	442.574067870818
2032-01-01 00:00:00	446.245878258287
2032-02-01 00:00:00	449.329400493613
2032-03-01 00:00:00	439.013715081517
2032-04-01 00:00:00	410.114557711569
2032-05-01 00:00:00	375.355605106076
2032-06-01 00:00:00	355.545900864889
2032-07-01 00:00:00	362.805048340897
2032-08-01 00:00:00	392.119043441739
2032-09-01 00:00:00	423.982481290433
2032-10-01 00:00:00	441.721081450735
2032-11-01 00:00:00	444.021021667273
2032-12-01 00:00:00	442.574067870818
2033-01-01 00:00:00	446.245878258287
2033-02-01 00:00:00	449.329400493613
2033-03-01 00:00:00	439.013715081517
2033-04-01 00:00:00	410.114557711569
2033-05-01 00:00:00	375.355605106076
2033-06-01 00:00:00	355.545900864889
2033-07-01 00:00:00	362.805048340897
2033-08-01 00:00:00	392.119043441739
2033-09-01 00:00:00	423.982481290433
2033-10-01 00:00:00	441.721081450735
2033-11-01 00:00:00	444.021021667273
2033-12-01 00:00:00	442.574067870818
2034-01-01 00:00:00	446.245878258287
2034-02-01 00:00:00	449.329400493613
2034-03-01 00:00:00	439.013715081517
2034-04-01 00:00:00	410.114557711569
2034-05-01 00:00:00	375.355605106076
2034-06-01 00:00:00	355.545900864889
2034-07-01 00:00:00	362.805048340897
2034-08-01 00:00:00	392.119043441739
2034-09-01 00:00:00	423.982481290433
2034-10-01 00:00:00	441.721081450735
2034-11-01 00:00:00	444.021021667273
2034-12-01 00:00:00	442.574067870818
2035-01-01 00:00:00	446.245878258287
2035-02-01 00:00:00	449.329400493613
2035-03-01 00:00:00	439.013715081517
2035-04-01 00:00:00	410.114557711569
2035-05-01 00:00:00	375.355605106076
2035-06-01 00:00:00	355.545900864889
2035-07-01 00:00:00	362.805048340897
2035-08-01 00:00:00	392.119043441739
2035-09-01 00:00:00	423.982481290433
2035-10-01 00:00:00	441.721081450735
2035-11-01 00:00:00	444.021021667273
2035-12-01 00:00:00	442.574067870818
2036-01-01 00:00:00	446.245878258287
2036-02-01 00:00:00	449.329400493613
2036-03-01 00:00:00	439.013715081517
2036-04-01 00:00:00	410.114557711569
2036-05-01 00:00:00	375.355605106076
2036-06-01 00:00:00	355.545900864889
2036-07-01 00:00:00	362.805048340897
2036-08-01 00:00:00	392.119043441739
2036-09-01 00:00:00	423.982481290433
2036-10-01 00:00:00	441.721081450735
2036-11-01 00:00:00	444.021021667273
2036-12-01 00:00:00	442.574067870818
2037-01-01 00:00:00	446.245878258287
2037-02-01 00:00:00	449.329400493613
2037-03-01 00:00:00	439.013715081517
2037-04-01 00:00:00	410.114557711569
2037-05-01 00:00:00	375.355605106076
2037-06-01 00:00:00	355.545900864889
2037-07-01 00:00:00	362.805048340897
2037-08-01 00:00:00	392.119043441739
2037-09-01 00:00:00	423.982481290433
2037-10-01 00:00:00	441.721081450735
2037-11-01 00:00:00	444.021021667273
2037-12-01 00:00:00	442.574067870818
2038-01-01 00:00:00	446.245878258287
2038-02-01 00:00:00	449.329400493613
2038-03-01 00:00:00	439.013715081517
2038-04-01 00:00:00	410.114557711569
2038-05-01 00:00:00	375.355605106076
2038-06-01 00:00:00	355.545900864889
2038-07-01 00:00:00	362.805048340897
2038-08-01 00:00:00	392.119043441739
2038-09-01 00:00:00	423.982481290433
2038-10-01 00:00:00	441.721081450735
2038-11-01 00:00:00	444.021021667273
2038-12-01 00:00:00	442.574067870818
2039-01-01 00:00:00	446.245878258287
2039-02-01 00:00:00	449.329400493613
2039-03-01 00:00:00	439.013715081517
2039-04-01 00:00:00	410.114557711569
2039-05-01 00:00:00	375.355605106076
2039-06-01 00:00:00	355.545900864889
2039-07-01 00:00:00	362.805048340897
2039-08-01 00:00:00	392.119043441739
2039-09-01 00:00:00	423.982481290433
2039-10-01 00:00:00	441.721081450735
2039-11-01 00:00:00	444.021021667273
2039-12-01 00:00:00	442.574067870818
2040-01-01 00:00:00	446.245878258287
2040-02-01 00:00:00	449.329400493613
2040-03-01 00:00:00	439.013715081517
2040-04-01 00:00:00	410.114557711569
2040-05-01 00:00:00	375.355605106076
2040-06-01 00:00:00	355.545900864889
2040-07-01 00:00:00	362.805048340897
2040-08-01 00:00:00	392.119043441739
2040-09-01 00:00:00	423.982481290433
2040-10-01 00:00:00	441.721081450735
2040-11-01 00:00:00	444.021021667273
2040-12-01 00:00:00	442.574067870818
2041-01-01 00:00:00	446.245878258287
2041-02-01 00:00:00	449.329400493613
2041-03-01 00:00:00	439.013715081517
2041-04-01 00:00:00	410.114557711569
2041-05-01 00:00:00	375.355605106076
2041-06-01 00:00:00	355.545900864889
2041-07-01 00:00:00	362.805048340897
2041-08-01 00:00:00	392.119043441739
2041-09-01 00:00:00	423.982481290433
2041-10-01 00:00:00	441.721081450735
2041-11-01 00:00:00	444.021021667273
2041-12-01 00:00:00	442.574067870818
2042-01-01 00:00:00	446.245878258287
2042-02-01 00:00:00	449.329400493613
2042-03-01 00:00:00	439.013715081517
2042-04-01 00:00:00	410.114557711569
2042-05-01 00:00:00	375.355605106076
2042-06-01 00:00:00	355.545900864889
2042-07-01 00:00:00	362.805048340897
2042-08-01 00:00:00	392.119043441739
2042-09-01 00:00:00	423.982481290433
2042-10-01 00:00:00	441.721081450735
2042-11-01 00:00:00	444.021021667273
2042-12-01 00:00:00	442.574067870818
2043-01-01 00:00:00	446.245878258287
2043-02-01 00:00:00	449.329400493613
2043-03-01 00:00:00	439.013715081517
2043-04-01 00:00:00	410.114557711569
2043-05-01 00:00:00	375.355605106076
2043-06-01 00:00:00	355.545900864889
2043-07-01 00:00:00	362.805048340897
2043-08-01 00:00:00	392.119043441739
2043-09-01 00:00:00	423.982481290433
2043-10-01 00:00:00	441.721081450735
2043-11-01 00:00:00	444.021021667273
2043-12-01 00:00:00	442.574067870818
2044-01-01 00:00:00	446.245878258287
2044-02-01 00:00:00	449.329400493613
2044-03-01 00:00:00	439.013715081517
2044-04-01 00:00:00	410.114557711569
2044-05-01 00:00:00	375.355605106076
2044-06-01 00:00:00	355.545900864889
2044-07-01 00:00:00	362.805048340897
2044-08-01 00:00:00	392.119043441739
2044-09-01 00:00:00	423.982481290433
2044-10-01 00:00:00	441.721081450735
2044-11-01 00:00:00	444.021021667273
2044-12-01 00:00:00	442.574067870818
2045-01-01 00:00:00	446.245878258287
2045-02-01 00:00:00	449.329400493613
2045-03-01 00:00:00	439.013715081517
2045-04-01 00:00:00	410.114557711569
2045-05-01 00:00:00	375.355605106076
2045-06-01 00:00:00	355.545900864889
2045-07-01 00:00:00	362.805048340897
2045-08-01 00:00:00	392.119043441739
2045-09-01 00:00:00	423.982481290433
2045-10-01 00:00:00	441.721081450735
2045-11-01 00:00:00	444.021021667273
2045-12-01 00:00:00	442.574067870818
2046-01-01 00:00:00	446.245878258287
2046-02-01 00:00:00	449.329400493613
2046-03-01 00:00:00	439.013715081517
2046-04-01 00:00:00	410.114557711569
2046-05-01 00:00:00	375.355605106076
2046-06-01 00:00:00	355.545900864889
2046-07-01 00:00:00	362.805048340897
2046-08-01 00:00:00	392.119043441739
2046-09-01 00:00:00	423.982481290433
2046-10-01 00:00:00	441.721081450735
2046-11-01 00:00:00	444.021021667273
2046-12-01 00:00:00	442.574067870818
2047-01-01 00:00:00	446.245878258287
2047-02-01 00:00:00	449.329400493613
2047-03-01 00:00:00	439.013715081517
2047-04-01 00:00:00	410.114557711569
2047-05-01 00:00:00	375.355605106076
2047-06-01 00:00:00	355.545900864889
2047-07-01 00:00:00	362.805048340897
2047-08-01 00:00:00	392.119043441739
2047-09-01 00:00:00	423.982481290433
2047-10-01 00:00:00	441.721081450735
2047-11-01 00:00:00	444.021021667273
2047-12-01 00:00:00	442.574067870818
2048-01-01 00:00:00	446.245878258287
2048-02-01 00:00:00	449.329400493613
2048-03-01 00:00:00	439.013715081517
2048-04-01 00:00:00	410.114557711569
2048-05-01 00:00:00	375.355605106076
2048-06-01 00:00:00	355.545900864889
2048-07-01 00:00:00	362.805048340897
2048-08-01 00:00:00	392.119043441739
2048-09-01 00:00:00	423.982481290433
2048-10-01 00:00:00	441.721081450735
2048-11-01 00:00:00	444.021021667273
2048-12-01 00:00:00	442.574067870818
2049-01-01 00:00:00	446.245878258287
2049-02-01 00:00:00	449.329400493613
2049-03-01 00:00:00	439.013715081517
2049-04-01 00:00:00	410.114557711569
2049-05-01 00:00:00	375.355605106076
2049-06-01 00:00:00	355.545900864889
2049-07-01 00:00:00	362.805048340897
2049-08-01 00:00:00	392.119043441739
2049-09-01 00:00:00	423.982481290433
2049-10-01 00:00:00	441.721081450735
2049-11-01 00:00:00	444.021021667273
2049-12-01 00:00:00	442.574067870818
2050-01-01 00:00:00	446.245878258287
2050-02-01 00:00:00	449.329400493613
2050-03-01 00:00:00	439.013715081517
2050-04-01 00:00:00	410.114557711569
2050-05-01 00:00:00	375.355605106076
2050-06-01 00:00:00	355.545900864889
2050-07-01 00:00:00	362.805048340897
2050-08-01 00:00:00	392.119043441739
2050-09-01 00:00:00	423.982481290433
2050-10-01 00:00:00	441.721081450735
2050-11-01 00:00:00	444.021021667273
2050-12-01 00:00:00	442.574067870818
2051-01-01 00:00:00	446.245878258287
2051-02-01 00:00:00	449.329400493613
2051-03-01 00:00:00	439.013715081517
2051-04-01 00:00:00	410.114557711569
2051-05-01 00:00:00	375.355605106076
2051-06-01 00:00:00	355.545900864889
2051-07-01 00:00:00	362.805048340897
2051-08-01 00:00:00	392.119043441739
2051-09-01 00:00:00	423.982481290433
2051-10-01 00:00:00	441.721081450735
2051-11-01 00:00:00	444.021021667273
2051-12-01 00:00:00	442.574067870818
2052-01-01 00:00:00	446.245878258287
2052-02-01 00:00:00	449.329400493613
2052-03-01 00:00:00	439.013715081517
2052-04-01 00:00:00	410.114557711569
2052-05-01 00:00:00	375.355605106076
2052-06-01 00:00:00	355.545900864889
2052-07-01 00:00:00	362.805048340897
2052-08-01 00:00:00	392.119043441739
2052-09-01 00:00:00	423.982481290433
2052-10-01 00:00:00	441.721081450735
2052-11-01 00:00:00	444.021021667273
2052-12-01 00:00:00	442.574067870818
2053-01-01 00:00:00	446.245878258287
2053-02-01 00:00:00	449.329400493613
2053-03-01 00:00:00	439.013715081517
2053-04-01 00:00:00	410.114557711569
2053-05-01 00:00:00	375.355605106076
2053-06-01 00:00:00	355.545900864889
2053-07-01 00:00:00	362.805048340897
2053-08-01 00:00:00	392.119043441739
2053-09-01 00:00:00	423.982481290433
2053-10-01 00:00:00	441.721081450735
2053-11-01 00:00:00	444.021021667273
2053-12-01 00:00:00	442.574067870818
2054-01-01 00:00:00	446.245878258287
2054-02-01 00:00:00	449.329400493613
2054-03-01 00:00:00	439.013715081517
2054-04-01 00:00:00	410.114557711569
2054-05-01 00:00:00	375.355605106076
2054-06-01 00:00:00	355.545900864889
2054-07-01 00:00:00	362.805048340897
2054-08-01 00:00:00	392.119043441739
2054-09-01 00:00:00	423.982481290433
2054-10-01 00:00:00	441.721081450735
2054-11-01 00:00:00	444.021021667273
2054-12-01 00:00:00	442.574067870818
2055-01-01 00:00:00	446.245878258287
2055-02-01 00:00:00	449.329400493613
2055-03-01 00:00:00	439.013715081517
2055-04-01 00:00:00	410.114557711569
2055-05-01 00:00:00	375.355605106076
2055-06-01 00:00:00	355.545900864889
2055-07-01 00:00:00	362.805048340897
2055-08-01 00:00:00	392.119043441739
2055-09-01 00:00:00	423.982481290433
2055-10-01 00:00:00	441.721081450735
2055-11-01 00:00:00	444.021021667273
2055-12-01 00:00:00	442.574067870818
2056-01-01 00:00:00	446.245878258287
2056-02-01 00:00:00	449.329400493613
2056-03-01 00:00:00	439.013715081517
2056-04-01 00:00:00	410.114557711569
2056-05-01 00:00:00	375.355605106076
2056-06-01 00:00:00	355.545900864889
2056-07-01 00:00:00	362.805048340897
2056-08-01 00:00:00	392.119043441739
2056-09-01 00:00:00	423.982481290433
2056-10-01 00:00:00	441.721081450735
2056-11-01 00:00:00	444.021021667273
2056-12-01 00:00:00	442.574067870818
2057-01-01 00:00:00	446.245878258287
2057-02-01 00:00:00	449.329400493613
2057-03-01 00:00:00	439.013715081517
2057-04-01 00:00:00	410.114557711569
2057-05-01 00:00:00	375.355605106076
2057-06-01 00:00:00	355.545900864889
2057-07-01 00:00:00	362.805048340897
2057-08-01 00:00:00	392.119043441739
2057-09-01 00:00:00	423.982481290433
2057-10-01 00:00:00	441.721081450735
2057-11-01 00:00:00	444.021021667273
2057-12-01 00:00:00	442.574067870818
2058-01-01 00:00:00	446.245878258287
2058-02-01 00:00:00	449.329400493613
2058-03-01 00:00:00	439.013715081517
2058-04-01 00:00:00	410.114557711569
2058-05-01 00:00:00	375.355605106076
2058-06-01 00:00:00	355.545900864889
2058-07-01 00:00:00	362.805048340897
2058-08-01 00:00:00	392.119043441739
2058-09-01 00:00:00	423.982481290433
2058-10-01 00:00:00	441.721081450735
2058-11-01 00:00:00	444.021021667273
2058-12-01 00:00:00	442.574067870818
2059-01-01 00:00:00	446.245878258287
2059-02-01 00:00:00	449.329400493613
2059-03-01 00:00:00	439.013715081517
2059-04-01 00:00:00	410.114557711569
2059-05-01 00:00:00	375.355605106076
2059-06-01 00:00:00	355.545900864889
2059-07-01 00:00:00	362.805048340897
2059-08-01 00:00:00	392.119043441739
2059-09-01 00:00:00	423.982481290433
2059-10-01 00:00:00	441.721081450735
2059-11-01 00:00:00	444.021021667273
2059-12-01 00:00:00	442.574067870818
2060-01-01 00:00:00	446.245878258287
2060-02-01 00:00:00	449.329400493613
2060-03-01 00:00:00	439.013715081517
2060-04-01 00:00:00	410.114557711569
2060-05-01 00:00:00	375.355605106076
2060-06-01 00:00:00	355.545900864889
2060-07-01 00:00:00	362.805048340897
2060-08-01 00:00:00	392.119043441739
2060-09-01 00:00:00	423.982481290433
2060-10-01 00:00:00	441.721081450735
2060-11-01 00:00:00	444.021021667273
2060-12-01 00:00:00	442.574067870818
2061-01-01 00:00:00	446.245878258287
2061-02-01 00:00:00	449.329400493613
2061-03-01 00:00:00	439.013715081517
2061-04-01 00:00:00	410.114557711569
2061-05-01 00:00:00	375.355605106076
2061-06-01 00:00:00	355.545900864889
2061-07-01 00:00:00	362.805048340897
2061-08-01 00:00:00	392.119043441739
2061-09-01 00:00:00	423.982481290433
2061-10-01 00:00:00	441.721081450735
2061-11-01 00:00:00	444.021021667273
2061-12-01 00:00:00	442.574067870818
2062-01-01 00:00:00	446.245878258287
2062-02-01 00:00:00	449.329400493613
2062-03-01 00:00:00	439.013715081517
2062-04-01 00:00:00	410.114557711569
2062-05-01 00:00:00	375.355605106076
2062-06-01 00:00:00	355.545900864889
2062-07-01 00:00:00	362.805048340897
2062-08-01 00:00:00	392.119043441739
2062-09-01 00:00:00	423.982481290433
2062-10-01 00:00:00	441.721081450735
2062-11-01 00:00:00	444.021021667273
2062-12-01 00:00:00	442.574067870818
2063-01-01 00:00:00	446.245878258287
2063-02-01 00:00:00	449.329400493613
2063-03-01 00:00:00	439.013715081517
2063-04-01 00:00:00	410.114557711569
2063-05-01 00:00:00	375.355605106076
2063-06-01 00:00:00	355.545900864889
2063-07-01 00:00:00	362.805048340897
2063-08-01 00:00:00	392.119043441739
2063-09-01 00:00:00	423.982481290433
2063-10-01 00:00:00	441.721081450735
2063-11-01 00:00:00	444.021021667273
2063-12-01 00:00:00	442.574067870818
2064-01-01 00:00:00	446.245878258287
2064-02-01 00:00:00	449.329400493613
2064-03-01 00:00:00	439.013715081517
2064-04-01 00:00:00	410.114557711569
2064-05-01 00:00:00	375.355605106076
2064-06-01 00:00:00	355.545900864889
2064-07-01 00:00:00	362.805048340897
2064-08-01 00:00:00	392.119043441739
2064-09-01 00:00:00	423.982481290433
2064-10-01 00:00:00	441.721081450735
2064-11-01 00:00:00	444.021021667273
2064-12-01 00:00:00	442.574067870818
2065-01-01 00:00:00	446.245878258287
2065-02-01 00:00:00	449.329400493613
2065-03-01 00:00:00	439.013715081517
2065-04-01 00:00:00	410.114557711569
2065-05-01 00:00:00	375.355605106076
2065-06-01 00:00:00	355.545900864889
2065-07-01 00:00:00	362.805048340897
2065-08-01 00:00:00	392.119043441739
2065-09-01 00:00:00	423.982481290433
2065-10-01 00:00:00	441.721081450735
2065-11-01 00:00:00	444.021021667273
2065-12-01 00:00:00	442.574067870818
2066-01-01 00:00:00	446.245878258287
2066-02-01 00:00:00	449.329400493613
2066-03-01 00:00:00	439.013715081517
2066-04-01 00:00:00	410.114557711569
2066-05-01 00:00:00	375.355605106076
2066-06-01 00:00:00	355.545900864889
2066-07-01 00:00:00	362.805048340897
2066-08-01 00:00:00	392.119043441739
2066-09-01 00:00:00	423.982481290433
2066-10-01 00:00:00	441.721081450735
2066-11-01 00:00:00	444.021021667273
2066-12-01 00:00:00	442.574067870818
2067-01-01 00:00:00	446.245878258287
2067-02-01 00:00:00	449.329400493613
2067-03-01 00:00:00	439.013715081517
2067-04-01 00:00:00	410.114557711569
2067-05-01 00:00:00	375.355605106076
2067-06-01 00:00:00	355.545900864889
2067-07-01 00:00:00	362.805048340897
2067-08-01 00:00:00	392.119043441739
2067-09-01 00:00:00	423.982481290433
2067-10-01 00:00:00	441.721081450735
2067-11-01 00:00:00	444.021021667273
2067-12-01 00:00:00	442.574067870818
2068-01-01 00:00:00	446.245878258287
2068-02-01 00:00:00	449.329400493613
2068-03-01 00:00:00	439.013715081517
2068-04-01 00:00:00	410.114557711569
2068-05-01 00:00:00	375.355605106076
2068-06-01 00:00:00	355.545900864889
2068-07-01 00:00:00	362.805048340897
2068-08-01 00:00:00	392.119043441739
2068-09-01 00:00:00	423.982481290433
2068-10-01 00:00:00	441.721081450735
2068-11-01 00:00:00	444.021021667273
2068-12-01 00:00:00	442.574067870818
2069-01-01 00:00:00	446.245878258287
2069-02-01 00:00:00	449.329400493613
2069-03-01 00:00:00	439.013715081517
2069-04-01 00:00:00	410.114557711569
2069-05-01 00:00:00	375.355605106076
2069-06-01 00:00:00	355.545900864889
2069-07-01 00:00:00	362.805048340897
2069-08-01 00:00:00	392.119043441739
2069-09-01 00:00:00	423.982481290433
2069-10-01 00:00:00	441.721081450735
2069-11-01 00:00:00	444.021021667273
2069-12-01 00:00:00	442.574067870818
2070-01-01 00:00:00	446.245878258287
2070-02-01 00:00:00	449.329400493613
2070-03-01 00:00:00	439.013715081517
2070-04-01 00:00:00	410.114557711569
2070-05-01 00:00:00	375.355605106076
2070-06-01 00:00:00	355.545900864889
2070-07-01 00:00:00	362.805048340897
2070-08-01 00:00:00	392.119043441739
2070-09-01 00:00:00	423.982481290433
2070-10-01 00:00:00	441.721081450735
2070-11-01 00:00:00	444.021021667273
2070-12-01 00:00:00	442.574067870818
2071-01-01 00:00:00	446.245878258287
2071-02-01 00:00:00	449.329400493613
2071-03-01 00:00:00	439.013715081517
2071-04-01 00:00:00	410.114557711569
2071-05-01 00:00:00	375.355605106076
2071-06-01 00:00:00	355.545900864889
2071-07-01 00:00:00	362.805048340897
2071-08-01 00:00:00	392.119043441739
2071-09-01 00:00:00	423.982481290433
2071-10-01 00:00:00	441.721081450735
2071-11-01 00:00:00	444.021021667273
2071-12-01 00:00:00	442.574067870818
2072-01-01 00:00:00	446.245878258287
2072-02-01 00:00:00	449.329400493613
2072-03-01 00:00:00	439.013715081517
2072-04-01 00:00:00	410.114557711569
2072-05-01 00:00:00	375.355605106076
2072-06-01 00:00:00	355.545900864889
2072-07-01 00:00:00	362.805048340897
2072-08-01 00:00:00	392.119043441739
2072-09-01 00:00:00	423.982481290433
2072-10-01 00:00:00	441.721081450735
2072-11-01 00:00:00	444.021021667273
2072-12-01 00:00:00	442.574067870818
2073-01-01 00:00:00	446.245878258287
2073-02-01 00:00:00	449.329400493613
2073-03-01 00:00:00	439.013715081517
2073-04-01 00:00:00	410.114557711569
2073-05-01 00:00:00	375.355605106076
2073-06-01 00:00:00	355.545900864889
2073-07-01 00:00:00	362.805048340897
2073-08-01 00:00:00	392.119043441739
2073-09-01 00:00:00	423.982481290433
2073-10-01 00:00:00	441.721081450735
2073-11-01 00:00:00	444.021021667273
2073-12-01 00:00:00	442.574067870818
2074-01-01 00:00:00	446.245878258287
2074-02-01 00:00:00	449.329400493613
2074-03-01 00:00:00	439.013715081517
2074-04-01 00:00:00	410.114557711569
2074-05-01 00:00:00	375.355605106076
2074-06-01 00:00:00	355.545900864889
2074-07-01 00:00:00	362.805048340897
2074-08-01 00:00:00	392.119043441739
2074-09-01 00:00:00	423.982481290433
2074-10-01 00:00:00	441.721081450735
2074-11-01 00:00:00	444.021021667273
2074-12-01 00:00:00	442.574067870818
2075-01-01 00:00:00	446.245878258287
2075-02-01 00:00:00	449.329400493613
2075-03-01 00:00:00	439.013715081517
2075-04-01 00:00:00	410.114557711569
2075-05-01 00:00:00	375.355605106076
2075-06-01 00:00:00	355.545900864889
2075-07-01 00:00:00	362.805048340897
2075-08-01 00:00:00	392.119043441739
2075-09-01 00:00:00	423.982481290433
2075-10-01 00:00:00	441.721081450735
2075-11-01 00:00:00	444.021021667273
2075-12-01 00:00:00	442.574067870818
2076-01-01 00:00:00	446.245878258287
2076-02-01 00:00:00	449.329400493613
2076-03-01 00:00:00	439.013715081517
2076-04-01 00:00:00	410.114557711569
2076-05-01 00:00:00	375.355605106076
2076-06-01 00:00:00	355.545900864889
2076-07-01 00:00:00	362.805048340897
2076-08-01 00:00:00	392.119043441739
2076-09-01 00:00:00	423.982481290433
2076-10-01 00:00:00	441.721081450735
2076-11-01 00:00:00	444.021021667273
2076-12-01 00:00:00	442.574067870818
2077-01-01 00:00:00	446.245878258287
2077-02-01 00:00:00	449.329400493613
2077-03-01 00:00:00	439.013715081517
2077-04-01 00:00:00	410.114557711569
2077-05-01 00:00:00	375.355605106076
2077-06-01 00:00:00	355.545900864889
2077-07-01 00:00:00	362.805048340897
2077-08-01 00:00:00	392.119043441739
2077-09-01 00:00:00	423.982481290433
2077-10-01 00:00:00	441.721081450735
2077-11-01 00:00:00	444.021021667273
2077-12-01 00:00:00	442.574067870818
2078-01-01 00:00:00	446.245878258287
2078-02-01 00:00:00	449.329400493613
2078-03-01 00:00:00	439.013715081517
2078-04-01 00:00:00	410.114557711569
2078-05-01 00:00:00	375.355605106076
2078-06-01 00:00:00	355.545900864889
2078-07-01 00:00:00	362.805048340897
2078-08-01 00:00:00	392.119043441739
2078-09-01 00:00:00	423.982481290433
2078-10-01 00:00:00	441.721081450735
2078-11-01 00:00:00	444.021021667273
2078-12-01 00:00:00	442.574067870818
2079-01-01 00:00:00	446.245878258287
2079-02-01 00:00:00	449.329400493613
2079-03-01 00:00:00	439.013715081517
2079-04-01 00:00:00	410.114557711569
2079-05-01 00:00:00	375.355605106076
2079-06-01 00:00:00	355.545900864889
2079-07-01 00:00:00	362.805048340897
2079-08-01 00:00:00	392.119043441739
2079-09-01 00:00:00	423.982481290433
2079-10-01 00:00:00	441.721081450735
2079-11-01 00:00:00	444.021021667273
2079-12-01 00:00:00	442.574067870818
2080-01-01 00:00:00	446.245878258287
2080-02-01 00:00:00	449.329400493613
2080-03-01 00:00:00	439.013715081517
2080-04-01 00:00:00	410.114557711569
2080-05-01 00:00:00	375.355605106076
2080-06-01 00:00:00	355.545900864889
2080-07-01 00:00:00	362.805048340897
2080-08-01 00:00:00	392.119043441739
2080-09-01 00:00:00	423.982481290433
2080-10-01 00:00:00	441.721081450735
2080-11-01 00:00:00	444.021021667273
2080-12-01 00:00:00	442.574067870818
2081-01-01 00:00:00	446.245878258287
2081-02-01 00:00:00	449.329400493613
2081-03-01 00:00:00	439.013715081517
2081-04-01 00:00:00	410.114557711569
2081-05-01 00:00:00	375.355605106076
2081-06-01 00:00:00	355.545900864889
2081-07-01 00:00:00	362.805048340897
2081-08-01 00:00:00	392.119043441739
2081-09-01 00:00:00	423.982481290433
2081-10-01 00:00:00	441.721081450735
2081-11-01 00:00:00	444.021021667273
2081-12-01 00:00:00	442.574067870818
2082-01-01 00:00:00	446.245878258287
2082-02-01 00:00:00	449.329400493613
2082-03-01 00:00:00	439.013715081517
2082-04-01 00:00:00	410.114557711569
2082-05-01 00:00:00	375.355605106076
2082-06-01 00:00:00	355.545900864889
2082-07-01 00:00:00	362.805048340897
2082-08-01 00:00:00	392.119043441739
2082-09-01 00:00:00	423.982481290433
2082-10-01 00:00:00	441.721081450735
2082-11-01 00:00:00	444.021021667273
2082-12-01 00:00:00	442.574067870818
2083-01-01 00:00:00	446.245878258287
2083-02-01 00:00:00	449.329400493613
2083-03-01 00:00:00	439.013715081517
2083-04-01 00:00:00	410.114557711569
2083-05-01 00:00:00	375.355605106076
2083-06-01 00:00:00	355.545900864889
2083-07-01 00:00:00	362.805048340897
2083-08-01 00:00:00	392.119043441739
2083-09-01 00:00:00	423.982481290433
2083-10-01 00:00:00	441.721081450735
2083-11-01 00:00:00	444.021021667273
2083-12-01 00:00:00	442.574067870818
2084-01-01 00:00:00	446.245878258287
2084-02-01 00:00:00	449.329400493613
2084-03-01 00:00:00	439.013715081517
2084-04-01 00:00:00	410.114557711569
2084-05-01 00:00:00	375.355605106076
2084-06-01 00:00:00	355.545900864889
2084-07-01 00:00:00	362.805048340897
2084-08-01 00:00:00	392.119043441739
2084-09-01 00:00:00	423.982481290433
2084-10-01 00:00:00	441.721081450735
2084-11-01 00:00:00	444.021021667273
2084-12-01 00:00:00	442.574067870818
2085-01-01 00:00:00	446.245878258287
2085-02-01 00:00:00	449.329400493613
2085-03-01 00:00:00	439.013715081517
2085-04-01 00:00:00	410.114557711569
2085-05-01 00:00:00	375.355605106076
2085-06-01 00:00:00	355.545900864889
2085-07-01 00:00:00	362.805048340897
2085-08-01 00:00:00	392.119043441739
2085-09-01 00:00:00	423.982481290433
2085-10-01 00:00:00	441.721081450735
2085-11-01 00:00:00	444.021021667273
2085-12-01 00:00:00	442.574067870818
2086-01-01 00:00:00	446.245878258287
2086-02-01 00:00:00	449.329400493613
2086-03-01 00:00:00	439.013715081517
2086-04-01 00:00:00	410.114557711569
